Dim1,Dim2,Sample
0.2957616145186499,-1.5110386858261893,TCGA-E9-A1NI-01
1.3159591966558177,-0.8274452462935461,TCGA-A1-A0SP-01
-1.1115970613432322,-0.7676358103900145,TCGA-AR-A24O-01
1.0894098306143762,3.769586256809439,TCGA-OL-A5RY-01
1.9668331315344925,3.6708242924887156,TCGA-BH-A0DG-01
-1.9737527588143295,0.7441490889336377,TCGA-E2-A1LS-01
-0.8046733603040666,-0.6523786079626009,TCGA-E9-A1RB-01
1.456072193717619,-0.3593610802678846,TCGA-D8-A1X9-01
-2.0967942435300797,-0.6429113451911039,TCGA-5L-AAT0-01
0.6757778771512366,-1.8175360594905619,TCGA-AO-A12C-01
0.6184347607135496,3.359326413132208,TCGA-V7-A7HQ-01
-0.5233456792382476,-1.1103845024255254,TCGA-A2-A1FZ-01
-0.8033107862926079,1.4045884577375813,TCGA-AR-A251-01
-1.0451658908802124,0.43588992135113425,TCGA-BH-A0B9-01
0.8420116228104393,0.4249520744245898,TCGA-EW-A1PF-01
-2.0613979389458885,0.028251272319605336,TCGA-AR-A24S-01
0.033161428550422034,2.2843867327487475,TCGA-E2-A1LL-01
-1.8266161745592522,0.42663371891338486,TCGA-AC-A2QJ-01
-2.248895984203223,-0.2691765401779129,TCGA-A8-A08O-01
0.19614099810921393,-2.168439066658264,TCGA-XX-A899-01
-0.051615389801489275,1.0183539594105644,TCGA-D8-A1XK-01
0.6291758774057349,-1.2966531292960213,TCGA-AC-A5XS-01
2.176476836669925,3.5254080156861107,TCGA-AO-A125-01
-1.944605660182346,-0.07002148659561747,TCGA-AR-A0TX-01
0.15577731681558626,-2.834247083379031,TCGA-AC-A3OD-01
-0.9099870945728961,-0.6157109294038441,TCGA-4H-AAAK-01
-1.27936743045836,0.3862172416579204,TCGA-E9-A24A-01
1.7548926284705224,3.034891301256695,TCGA-LL-A6FQ-01
-0.6621219944671426,0.9021454103089315,TCGA-AR-A24Q-01
0.3045133040667095,-0.8649928155340243,TCGA-AR-A2LE-01
0.9305737942730301,-1.6605203388697463,TCGA-AR-A0U4-01
-0.4281949551050934,-0.7705192542270202,TCGA-GM-A2DN-01
