Dim1	Dim2	Sample
-5.477535928551746	-16.449735653428434	TCGA-CG-4460-01
-11.754941889745002	-10.653652272029067	TCGA-CG-5716-01
-11.586121353103966	-10.328440719679621	TCGA-HF-7131-01
2.3009273342002814	-7.176493609097497	TCGA-3M-AB46-01
2.6210793533230987	4.529476532565696	TCGA-3M-AB47-01
8.295833491243405	-9.695647890564832	TCGA-B7-5816-01
14.271611814261528	10.24837537015216	TCGA-B7-5818-01
-0.5462260480833965	-4.655968489825453	TCGA-B7-A5TI-01
-9.686873534467532	-2.230380952005798	TCGA-B7-A5TJ-01
10.6931645598017	8.143719655391857	TCGA-B7-A5TK-01
0.3758771149096493	-3.9369695378151017	TCGA-B7-A5TN-01
0.466848985041406	6.688156373113145	TCGA-BR-4187-01
6.0204721522855555	-6.381631580114929	TCGA-BR-4257-01
5.603997399336944	-0.2487698035144801	TCGA-BR-4280-01
6.828696973871298	-2.1328471037838055	TCGA-BR-4292-01
5.644905394695393	-5.181184098964734	TCGA-BR-6452-01
2.344593160211115	7.038753211037521	TCGA-BR-6453-01
-0.5579967707141771	-5.485475176320086	TCGA-BR-6454-01
13.003642382986595	7.657736829186812	TCGA-BR-6455-01
-4.447099951267036	9.640975007395415	TCGA-BR-6456-01
1.8143920683105705	12.447534611605155	TCGA-BR-6457-01
-0.17032987854307896	-13.690429569972059	TCGA-BR-6458-01
1.1085848902598556	7.237048299973134	TCGA-BR-6563-01
1.3129892374806074	13.126860832947468	TCGA-BR-6564-01
3.3550677648864764	1.3166176476742806	TCGA-BR-6565-01
7.283958899282254	0.9431791714304065	TCGA-BR-6566-01
3.0202257850713035	11.510070171979635	TCGA-BR-6705-01
7.069710948546207	9.761791039900634	TCGA-BR-6706-01
13.028544115556631	7.754758121121551	TCGA-BR-6707-01
6.776754164721623	14.975308458577686	TCGA-BR-6709-01
4.37473551417396	2.3154475388064037	TCGA-BR-6801-01
8.1146972400552	-8.984937959319401	TCGA-BR-6802-01
1.1780143859337395	12.923263517903914	TCGA-BR-6803-01
8.03016251070313	-7.8799577934422596	TCGA-BR-6852-01
7.263515153342896	9.888611271994339	TCGA-BR-7196-01
17.09429604915422	0.8571373134980836	TCGA-BR-7197-01
7.897352145118704	0.17055784704479887	TCGA-BR-7703-01
7.972039780577953	-13.136461995154082	TCGA-BR-7704-01
9.630638271286664	-7.895096366174037	TCGA-BR-7707-01
17.334616832970884	0.8863400901087981	TCGA-BR-7715-01
-13.254223795539483	9.678226402455932	TCGA-BR-7716-01
4.467153835178114	-9.562696447231986	TCGA-BR-7717-01
-1.2075219722799997	-2.305352722587451	TCGA-BR-7722-01
-19.51611467224214	12.767868920021582	TCGA-BR-7723-01
8.735421209248146	-4.874912077965288	TCGA-BR-7851-01
-4.338360944307698	2.1139573506491223	TCGA-BR-7901-01
-2.5230381706960157	8.681541973841881	TCGA-BR-7957-01
11.27259846516777	10.253120635705576	TCGA-BR-7958-01
-3.8833828810528632	9.117335210723542	TCGA-BR-7959-01
-2.2308572743745074	0.17801149961284946	TCGA-BR-8058-01
4.690393926898274	-7.300515809333806	TCGA-BR-8059-01
-5.805822823744027	11.773533340835964	TCGA-BR-8060-01
-14.717814937720808	9.193982054422067	TCGA-BR-8077-01
8.416515791364944	-4.746346813189289	TCGA-BR-8078-01
-3.0315555502277904	8.605051683065971	TCGA-BR-8080-01
8.705200259610054	-4.684001704240402	TCGA-BR-8081-01
-2.7762872875564097	-4.763898560305777	TCGA-BR-8284-01
-5.498760085897108	-7.422345113597526	TCGA-BR-8286-01
-1.0413705501870945	-13.489246103291428	TCGA-BR-8289-01
-2.3586531595734694	1.193337466797008	TCGA-BR-8291-01
-18.608968421233058	13.428736104011728	TCGA-BR-8295-01
-12.716699980491468	2.6750066512654587	TCGA-BR-8296-01
-0.7020130492923456	11.86308664278365	TCGA-BR-8297-01
10.02245083138642	-2.865630410990119	TCGA-BR-8361-01
-5.546610769618894	3.6097294247356855	TCGA-BR-8362-01
9.597115927488607	-1.919255329315189	TCGA-BR-8363-01
0.12038743159327053	12.21167726982875	TCGA-BR-8364-01
-0.03526630641929611	13.757112634269728	TCGA-BR-8365-01
8.959393580706903	8.434861411757494	TCGA-BR-8366-01
-4.195873793494656	4.021490145539252	TCGA-BR-8367-01
-8.3419303580113	-3.029744336270652	TCGA-BR-8368-01
-4.534684897172142	4.635810917516138	TCGA-BR-8369-01
-0.738249246920996	15.625136326659081	TCGA-BR-8371-01
8.229223820923881	-2.0814365559073638	TCGA-BR-8372-01
-14.316316734634274	11.199518860796667	TCGA-BR-8373-01
-0.4615747224313123	13.60108382780155	TCGA-BR-8380-01
9.222407287282063	9.17693642442188	TCGA-BR-8381-01
8.18684135521517	-5.769415087839317	TCGA-BR-8382-01
-0.15528240041113586	14.876172564557983	TCGA-BR-8384-01
1.347342709688577	-8.356348555829658	TCGA-BR-8483-01
-3.9196641956514293	-4.4853358193948525	TCGA-BR-8484-01
-14.687339704548952	10.447866283866922	TCGA-BR-8485-01
1.5612522108788807	1.7842349557182655	TCGA-BR-8486-01
12.149245579410987	-5.1435127440396196	TCGA-BR-8487-01
-3.114085557585562	0.1786836050189185	TCGA-BR-8588-01
12.397793846757157	11.868807486127174	TCGA-BR-8589-01
-4.027114365439563	3.5757429423294065	TCGA-BR-8590-01
10.762444093516686	-5.644414095526523	TCGA-BR-8591-01
-0.485845100179387	13.742748469820098	TCGA-BR-8592-01
13.261146907880184	7.149957012004417	TCGA-BR-8676-01
4.7919684151641935	11.342968432776901	TCGA-BR-8677-01
