Dim1	Dim2	Sample
-5.403842043981803	6.897154003798524	TCGA-4P-AA8J-01
6.5188121388035185	-0.6995974287276094	TCGA-BA-4074-01
6.567904259448348	-0.718521226344838	TCGA-BA-4075-01
6.222962198541363	-2.817352545559067	TCGA-BA-4076-01
1.7256674850254599	-12.899901200841652	TCGA-BA-4077-01
-13.465157749566432	-5.566363303242677	TCGA-BA-4078-01
7.452256222497135	4.3986000701596	TCGA-BA-5149-01
13.17820436360402	2.412894200091573	TCGA-BA-5151-01
17.143850813817757	0.06749068679193901	TCGA-BA-5152-01
-3.600696924887279	-22.69849554178163	TCGA-BA-5153-01
-19.24716476665523	-6.362487367190986	TCGA-BA-5555-01
12.913719990418144	1.8373315505086043	TCGA-BA-5556-01
15.37180764934832	9.306883743842338	TCGA-BA-5557-01
14.782168220603852	2.3347330827315487	TCGA-BA-5558-01
-4.237466595579056	-18.81071833143784	TCGA-BA-5559-01
-4.230448051882559	-2.7262297098994632	TCGA-BA-6868-01
-19.079028264896085	-4.124818663913961	TCGA-BA-6869-01
11.784429837685687	-5.313738887649949	TCGA-BA-6870-01
-6.644193690841566	-21.874758854274898	TCGA-BA-6871-01
11.375623580179424	-5.200940182911912	TCGA-BA-6872-01
3.115178511312404	9.218363658313752	TCGA-BA-6873-01
11.30728922643996	-12.314845099654185	TCGA-BA-7269-01
12.991192991773625	15.080390155715849	TCGA-BA-A4IF-01
0.8089241909441256	-18.30141355111834	TCGA-BA-A4IG-01
-7.909154838728376	-19.540208128842533	TCGA-BA-A4IH-01
5.372132671311513	-3.5006329314375026	TCGA-BA-A4II-01
10.726847304456868	-13.70998292784382	TCGA-BA-A6D8-01
14.352788050663568	-10.651691570433563	TCGA-BA-A6DA-01
-2.7872060625643074	19.492033806875877	TCGA-BA-A6DB-01
11.168515878884966	-4.876387312528734	TCGA-BA-A6DD-01
-21.239169171039887	-2.3609547957609824	TCGA-BA-A6DE-01
2.3578908517150827	14.657421148307698	TCGA-BA-A6DG-01
-8.343259501137121	-9.09658215708274	TCGA-BA-A6DI-01
10.921135084092068	-0.028624196862109708	TCGA-BA-A6DJ-01
-21.137060176562684	-3.6040001191272797	TCGA-BA-A6DL-01
-9.175110091016633	10.574158384433343	TCGA-BA-A8YP-01
-0.8581207629398726	-10.713934632773382	TCGA-BB-4217-01
-2.604361981994551	-22.19429127227941	TCGA-BB-4223-01
6.944667769544619	18.741677421164862	TCGA-BB-4224-01
-3.292273966551166	-23.85375711558759	TCGA-BB-4225-01
7.042624600849152	-2.514672156650537	TCGA-BB-4227-01
-3.3589318979415457	-23.648736455587535	TCGA-BB-4228-01
-2.588006054765775	-20.55544184022994	TCGA-BB-7861-01
-11.231613707332857	1.0335191448271939	TCGA-BB-7862-01
16.031230041589552	4.1122189142298415	TCGA-BB-7863-01
-20.126405186277758	-5.302786143442358	TCGA-BB-7864-01
-2.5668249663878724	-21.661955001502758	TCGA-BB-7866-01
-18.23685559422775	-4.051604346292797	TCGA-BB-7870-01
-11.978521181271628	1.1613665098576846	TCGA-BB-7871-01
4.385659002663405	4.189314577425744	TCGA-BB-7872-01
3.836765004859221	17.725869635262512	TCGA-BB-8596-01
-9.292942943885613	1.370511449825365	TCGA-BB-8601-01
4.144835263772113	1.002429637557499	TCGA-BB-A5HU-01
4.376433446939589	-0.9034988091637809	TCGA-BB-A5HY-01
-21.301389172415146	1.0034038006662949	TCGA-BB-A5HZ-01
3.048850458331938	-21.20824592274984	TCGA-BB-A6UM-01
11.101015990131154	-3.9748598097456953	TCGA-BB-A6UO-01
11.727055688463393	10.219451344453306	TCGA-C9-A47Z-01
12.000773315294213	9.922077558612475	TCGA-C9-A480-01
16.218540086327003	-3.2154677733867127	TCGA-CN-4722-01
-6.7379509765286665	-4.437531383225187	TCGA-CN-4723-01
5.0967051041939575	15.363670839635542	TCGA-CN-4725-01
15.228825522184806	10.048813096196076	TCGA-CN-4726-01
-22.41783490160179	-0.5079236374618398	TCGA-CN-4727-01
-7.538849455191748	14.022545985039907	TCGA-CN-4728-01
2.5851568517302517	-5.9631768321493475	TCGA-CN-4729-01
-21.24752276266568	-0.7345167979748981	TCGA-CN-4730-01
-22.036256699994492	-2.2846713207760105	TCGA-CN-4731-01
-0.8727200528678467	14.16148818355948	TCGA-CN-4733-01
12.596819958759491	2.1868923358603216	TCGA-CN-4734-01
-8.21661359264989	-19.984108109808798	TCGA-CN-4735-01
0.16263424596188697	17.563347112593274	TCGA-CN-4736-01
1.8768562031975355	18.989671792330256	TCGA-CN-4737-01
-9.071987349165841	-8.899108944498401	TCGA-CN-4738-01
-17.723863762540546	-6.779629894052835	TCGA-CN-4739-01
-4.36504588944721	15.254142003915394	TCGA-CN-4740-01
1.6905841707458227	-14.131216933677239	TCGA-CN-4741-01
8.119058760622275	13.50263600499534	TCGA-CN-4742-01
5.776295255959431	14.462952306557591	TCGA-CN-5355-01
-22.949712328376144	-2.6907854551651145	TCGA-CN-5356-01
-3.254764669196198	15.152523550128226	TCGA-CN-5358-01
-3.949274222609456	1.8229674969615657	TCGA-CN-5359-01
-10.64027976962568	-7.174206688287725	TCGA-CN-5360-01
3.19737845139553	-1.9224298063442073	TCGA-CN-5361-01
2.153184978103776	9.157785085367045	TCGA-CN-5363-01
-3.024286557336298	10.485936136894969	TCGA-CN-5364-01
10.77117567462692	-2.46839836459817	TCGA-CN-5365-01
4.3543784377725565	8.673571569661878	TCGA-CN-5366-01
-1.9820916438758507	10.348934362905627	TCGA-CN-5367-01
