Dim1,Dim2,Sample
3.519785730645284,-12.05377690497136,TCGA-05-4244-01
7.8582568826777885,-4.833423644631296,TCGA-05-4249-01
0.7190152056129985,-15.78900409110942,TCGA-05-4250-01
-8.393400471197197,-7.089113478291231,TCGA-05-4382-01
6.68017200877868,15.076604039863954,TCGA-05-4384-01
-6.92919510635601,7.548084788955191,TCGA-05-4389-01
-12.786510405112839,7.898498118699688,TCGA-05-4390-01
0.541896281120801,17.798705992654586,TCGA-05-4395-01
-5.950951847912111,11.3491555749794,TCGA-05-4396-01
-13.397406084715758,-4.589338301710079,TCGA-05-4397-01
2.4237147743828213,-18.300262753047583,TCGA-05-4398-01
-1.1103715205145976,0.5363513093827467,TCGA-05-4402-01
3.609348180287195,9.950880920451889,TCGA-05-4403-01
4.855056455464294,-3.9852073080408266,TCGA-05-4405-01
-0.8726141892164562,-8.641271031290053,TCGA-05-4410-01
-3.6033600848552205,18.24257892928368,TCGA-05-4415-01
-11.594859852408112,7.744168822658579,TCGA-05-4417-01
-4.5230591990925255,17.209432155453865,TCGA-05-4418-01
-14.103268615968295,11.551042230944088,TCGA-05-4420-01
-7.062527004827363,11.20765840024041,TCGA-05-4422-01
-9.836941465019807,-6.611837538183106,TCGA-05-4424-01
13.73129395792632,-6.775869029490528,TCGA-05-4425-01
1.9357645573743598,-9.716634224374456,TCGA-05-4426-01
5.054931147443803,-15.939587643149544,TCGA-05-4427-01
-2.5970489676398065,-1.3392951326211415,TCGA-05-4430-01
-16.475672368410088,5.572582502463447,TCGA-05-4432-01
3.1459001449883623,9.862635796332873,TCGA-05-4433-01
-1.8893312238472164,3.128901828324018,TCGA-05-4434-01
-5.9367007167832355,14.46762889472654,TCGA-05-5420-01
-6.026998660272945,-0.3239152425914204,TCGA-05-5423-01
-4.462525295173055,13.692911228593488,TCGA-05-5425-01
-6.977770481276813,-12.865863871696206,TCGA-05-5428-01
3.647622127540836,10.63723540215104,TCGA-05-5429-01
14.926564793834398,-8.972388100674188,TCGA-05-5715-01
9.841033473964975,16.26715545098561,TCGA-35-3615-01
-7.5388976057490416,-13.542947369945256,TCGA-35-4122-01
-6.667285029169001,-13.36213684220972,TCGA-35-4123-01
-8.582271604829558,-12.633780627123883,TCGA-35-5375-01
0.7256347653187876,-17.238958467747796,TCGA-38-4625-01
10.667858697237307,2.0215270335650275,TCGA-38-4626-01
-3.0585906182605567,-2.805669998960623,TCGA-38-4627-01
-4.606052845052395,1.0457584150443244,TCGA-38-4628-01
-2.791369796837646,-16.069335156725163,TCGA-38-4629-01
-13.44990406781124,-9.828651951396532,TCGA-38-4630-01
-7.685705949067385,17.411454824617657,TCGA-38-4631-01
-6.265741272699875,-12.961870805622203,TCGA-38-4632-01
3.0381208585807906,-3.3656803950798397,TCGA-38-6178-01
4.279975649488227,3.2965161742634184,TCGA-38-7271-01
5.424551065718253,9.139407986173387,TCGA-38-A44F-01
10.067001020192869,14.306609849571577,TCGA-44-2655-01
1.691548024308037,-13.712858503639145,TCGA-44-2656-01
7.344743611921196,0.5715824271628358,TCGA-44-2657-01
9.566670406142562,-5.294577837583489,TCGA-44-2659-01
-4.919209928717891,-1.2700280104916035,TCGA-44-2661-01
-0.44444306855778926,-15.545733506242492,TCGA-44-2662-01
-2.3662768889151296,-4.091589565211502,TCGA-44-2665-01
2.7210882040965716,-7.727375840479209,TCGA-44-2666-01
-1.494677881854582,-15.596995947779563,TCGA-44-2668-01
1.144616319639898,-18.48134012318026,TCGA-44-3396-01
-4.398786689660257,-1.8689758564215104,TCGA-44-3398-01
-3.786072796405124,-4.565176983276981,TCGA-44-3918-01
4.867225921542942,-4.822129467877925,TCGA-44-3919-01
-3.684635689148789,-4.566444006966864,TCGA-44-4112-01
-3.5498543980586805,-7.1748349914252945,TCGA-44-5643-01
-17.92045606124641,8.97606473373501,TCGA-44-5644-01
9.273283849503015,-0.6104638587707285,TCGA-44-5645-01
0.06956453701537,14.94793259610272,TCGA-44-6145-01
2.797330722440816,10.01358722110531,TCGA-44-6146-01
7.986173915324147,3.4205888792682253,TCGA-44-6147-01
8.565638018296974,5.794763497308417,TCGA-44-6148-01
0.5736390890311582,4.011341917887084,TCGA-44-6774-01
1.8622802097619586,-3.143978473815994,TCGA-44-6775-01
9.416418038876753,13.912602946591646,TCGA-44-6776-01
2.2157088233503193,-5.928169874533306,TCGA-44-6777-01
-18.27659810323687,4.308351422211918,TCGA-44-6778-01
0.5170781167376602,12.306179273947956,TCGA-44-6779-01
7.579375999297716,-2.7908773569177763,TCGA-44-7659-01
-13.978561247029907,-7.845801488180192,TCGA-44-7660-01
0.6233086587315239,-18.25420402605507,TCGA-44-7661-01
-0.5110751980483964,-12.881052224145769,TCGA-44-7662-01
-13.557940774789278,5.942105605294372,TCGA-44-7667-01
-18.118907722544613,4.265847535857284,TCGA-44-7669-01
-2.290338617022707,2.484488376797818,TCGA-44-7670-01
8.904173907795014,16.01531342977242,TCGA-44-7671-01
-1.2940450497409641,-2.2872520743738862,TCGA-44-7672-01
7.785214503088698,-12.06337078689665,TCGA-44-8117-01
-15.302806632294564,4.864350371811456,TCGA-44-8119-01
-0.19741491603165393,-10.273499941798795,TCGA-44-8120-01
-16.12071577985127,4.4656179179368625,TCGA-44-A479-01
13.890769327773047,-5.240791203636968,TCGA-44-A47A-01
3.1643676567587113,-10.803533259582663,TCGA-44-A47B-01
6.719714838733797,-8.897781172976137,TCGA-44-A47G-01
-1.0923425302919791,13.576243402680573,TCGA-44-A4SS-01
