Dim1,Dim2,Sample
-10.656877139956494,-1.0333990222951401,TCGA-3X-AAV9-01
2.6804667977961145,7.3701405933909685,TCGA-3X-AAVA-01
-9.04253782024398,-0.6831305040507294,TCGA-3X-AAVB-01
-11.27802409714412,3.367892877988345,TCGA-3X-AAVC-01
1.791958515169423,-3.527874642250374,TCGA-3X-AAVE-01
-3.1288151437960274,17.36162044216996,TCGA-4G-AAZO-01
3.4046171692589606,-8.989593230190742,TCGA-4G-AAZT-01
4.929119538424885,-20.36674866139395,TCGA-W5-AA2G-01
9.678787807006579,10.696378868424402,TCGA-W5-AA2H-01
2.8331105061111277,-11.49086412155274,TCGA-W5-AA2I-01
2.1653758439923263,-17.663669746151758,TCGA-W5-AA2O-01
0.7541913589164259,0.3871333908755208,TCGA-W5-AA2Q-01
6.175049172536891,11.377591595684754,TCGA-W5-AA2R-01
-2.1506673429003627,12.93540448115986,TCGA-W5-AA2T-01
3.798153354521808,10.277113847043601,TCGA-W5-AA2U-01
-6.786653597538495,14.05598435017497,TCGA-W5-AA2W-01
-12.08873230675538,-2.98710369676384,TCGA-W5-AA2X-01
-0.8459796054194143,9.87475450097818,TCGA-W5-AA2Z-01
0.37922076434282714,-2.00213605837666,TCGA-W5-AA30-01
-3.087686608173121,-17.645071707415347,TCGA-W5-AA31-01
-0.4632834160231895,-15.740311333304028,TCGA-W5-AA33-01
0.6946817199006948,9.699267503380188,TCGA-W5-AA34-01
2.050598147043176,13.17430338070206,TCGA-W5-AA36-01
6.151872387288428,8.055269000538427,TCGA-W5-AA38-01
0.2055967699417358,-20.28470996125571,TCGA-W5-AA39-01
0.49921773388202817,6.5219333029639595,TCGA-W6-AA0S-01
4.74614123952654,-22.01641528511017,TCGA-WD-A7RX-01
2.0523234813826967,-15.786701592588864,TCGA-YR-A95A-01
-3.875515037141101,14.606697346810654,TCGA-ZD-A8I3-01
-3.2236834556172456,8.342699201716817,TCGA-ZH-A8Y1-01
6.955488941884709,13.87548444262273,TCGA-ZH-A8Y2-01
5.003123628662815,-15.070026261837889,TCGA-ZH-A8Y4-01
0.28049526754659904,2.046123550180342,TCGA-ZH-A8Y5-01
4.436761362918832,17.232050889263856,TCGA-ZH-A8Y6-01
-2.1162937069860743,-14.378233839594479,TCGA-ZH-A8Y8-01
-2.921602230360617,-1.5918539019371671,TCGA-ZU-A8S4-01
