Dim1,Dim2,Sample
-6.761349481528529,1.4494502805354297,TCGA-3H-AB3K-01
-0.8995499124995816,3.8579045724340766,TCGA-3H-AB3L-01
3.4641185830661994,-16.747411807430684,TCGA-3H-AB3M-01
1.3743294800197705,8.717878230754957,TCGA-3H-AB3O-01
-0.9508741990795797,-6.417918431053307,TCGA-3H-AB3S-01
1.50690245862513,10.997328246388237,TCGA-3H-AB3T-01
-5.32356564709945,-3.834178363256837,TCGA-3H-AB3U-01
-2.0504576789028355,-8.856718341207959,TCGA-3H-AB3X-01
2.623408593618679,4.856358108172384,TCGA-3U-A98D-01
1.8573775748645813,-14.415573823484783,TCGA-3U-A98E-01
6.198843352188559,-4.439310601806651,TCGA-3U-A98F-01
2.2617709478941994,13.004608494278576,TCGA-3U-A98G-01
-5.01056723752362,1.0414846405127156,TCGA-3U-A98H-01
1.6303532560375398,5.045817052518451,TCGA-3U-A98I-01
-1.4818440014499505,-1.9378060640135202,TCGA-3U-A98J-01
-4.71070293744852,-2.454903279491467,TCGA-LK-A4NW-01
1.5113587878060262,-17.2214581944039,TCGA-LK-A4NY-01
-0.41688272730352827,-2.2812691763040243,TCGA-LK-A4NZ-01
2.79880004162986,11.362612565822216,TCGA-LK-A4O0-01
2.696208719628704,-15.258005470819395,TCGA-LK-A4O2-01
6.097124375396069,11.340897292259243,TCGA-LK-A4O4-01
1.5320765224680937,-15.324716881496558,TCGA-LK-A4O5-01
0.21241879622742618,-17.474927053855122,TCGA-LK-A4O6-01
-3.0609378184944536,-1.0208690813572778,TCGA-LK-A4O7-01
-1.186343375619137,-0.9338499800970077,TCGA-MQ-A4KX-01
-2.822304482660936,1.6159617975692875,TCGA-MQ-A4LC-01
-0.6399939475017481,-14.538588754926835,TCGA-MQ-A4LI-01
2.369343102554532,3.226996780590877,TCGA-MQ-A4LJ-01
2.116941805340936,11.75885580005993,TCGA-MQ-A4LM-01
5.043260099989829,-1.3009161663256632,TCGA-MQ-A4LP-01
-0.2504890774274875,7.066646338347254,TCGA-MQ-A4LV-01
1.7124180493260588,9.676844285455536,TCGA-MQ-A6BL-01
-8.882543013163229,3.700122074197172,TCGA-MQ-A6BN-01
-3.4952004765512643,1.6475496401919316,TCGA-MQ-A6BQ-01
4.758722108542464,-13.418890350660229,TCGA-MQ-A6BR-01
3.5813773421221686,-3.403477120078767,TCGA-MQ-A6BS-01
0.8273392894198422,13.325466631619792,TCGA-NQ-A57I-01
-2.2354060709480383,4.448669869501031,TCGA-NQ-A638-01
2.3003951693078046,-18.43341856529407,TCGA-SC-A6LM-01
-4.041790462153973,8.83189807358356,TCGA-SC-A6LN-01
3.0775950992918286,13.931756587362443,TCGA-SC-A6LP-01
2.305723202608072,-15.069511404228136,TCGA-SC-A6LQ-01
-6.884626109495245,-3.3970566233125434,TCGA-SC-A6LR-01
0.14467352854743953,2.616658493264646,TCGA-SC-AA5Z-01
1.3838429221917237,3.284295810440611,TCGA-SH-A7BC-01
-7.6492509880084985,3.570377312242134,TCGA-SH-A7BD-01
3.6131076477924613,15.088039970413908,TCGA-SH-A7BH-01
0.9842758986211596,1.4435467426847455,TCGA-SH-A9CT-01
5.862630485356591,1.9809108556136592,TCGA-SH-A9CU-01
-5.064327940045136,2.2176857832568064,TCGA-TS-A7OU-01
2.236217177970332,7.947738004650587,TCGA-TS-A7OY-01
10.031698657003906,-0.823805613307873,TCGA-TS-A7OZ-01
-8.340009892946435,-1.0180759286927634,TCGA-TS-A7P0-01
-0.7694164267484132,5.426414988094891,TCGA-TS-A7P1-01
1.4910868968865862,-1.844372440287696,TCGA-TS-A7P3-01
-3.4752588458308806,8.209419860521441,TCGA-TS-A7P6-01
0.008868757004985107,13.765968048825957,TCGA-TS-A7P7-01
3.8627215747831998,7.476650826715592,TCGA-TS-A7P8-01
-6.537385020872424,3.592171215962448,TCGA-TS-A7PB-01
4.796192142427894,2.0597993628298905,TCGA-TS-A8AF-01
5.197830159821076,4.282287095836322,TCGA-TS-A8AI-01
-5.659446297197358,-1.3178010388643773,TCGA-TS-A8AS-01
5.093061489620361,11.637691138495962,TCGA-TS-A8AV-01
0.11555146284116254,-14.699912284917815,TCGA-TS-A8AY-01
-1.4778964240026145,-7.069877639134955,TCGA-UD-AABY-01
-4.499583743331491,5.302047268326023,TCGA-UD-AABZ-01
4.79287561260785,-13.480863960836903,TCGA-UD-AAC1-01
-3.289498132278875,0.253036893748871,TCGA-UD-AAC4-01
4.32055451501644,-2.7351319963409058,TCGA-UD-AAC5-01
-1.853244277614604,1.6605191547841684,TCGA-UD-AAC6-01
0.16699815877188207,4.5061011464354745,TCGA-UD-AAC7-01
-4.94886061298797,-4.313343201921782,TCGA-UT-A88C-01
-4.116242048759009,-5.2823263514092575,TCGA-UT-A88D-01
-7.0927865301044095,6.289311825939621,TCGA-UT-A88E-01
10.06419120734492,-0.822905473047016,TCGA-UT-A88G-01
1.9962043334968327,-16.226815018836866,TCGA-UT-A97Y-01
1.3520021700161067,6.18396103328047,TCGA-XT-AASU-01
-0.8524987558791118,-10.296331526194935,TCGA-YS-A95B-01
-1.7600881561182746,0.7267537174078945,TCGA-YS-A95C-01
-1.1937421889430961,-8.32549647242185,TCGA-YS-AA4M-01
-6.247986274838477,4.831378457403299,TCGA-ZN-A9VO-01
2.576151513734743,1.648393848126679,TCGA-ZN-A9VP-01
5.458482449908201,-3.7409187913011266,TCGA-ZN-A9VQ-01
-3.22233291767412,2.8972295713987064,TCGA-ZN-A9VS-01
